401,68330,4560000,2457435
401,127710,174650,2457435
401,65770,764000,2457435
401,66700,1260000,2457435
401,38070,4035000,2457435
401,900040,3997500,2457435
401,220260,900000,2457435
401,192410,656000,2457435
401,38060,4635000,2457435
401,9540,1616000,2457435
401,115500,615000,2457435
401,36000,1528000,2457435
401,65690,797000,2457435
401,970,6150000,2457435
401,43090,387500,2457435
401,26180,1796000,2457435
401,58820,1414000,2457435
401,64240,1620000,2457436
401,14470,1122000,2457436
401,42500,1775000,2457436
401,63570,3104000,2457436
401,44380,1820000,2457436
401,69080,980000,2457436
401,6920,7812600,2457436
401,126880,627000,2457436
401,66130,514000,2457436
401,54780,7150000,2457436
401,68330,4580000,2457436
401,127710,169750,2457436
401,65770,740000,2457436
401,66700,1246000,2457436
401,38070,4185000,2457436
401,900040,3936000,2457436
401,220260,900000,2457436
401,192410,656000,2457436
401,38060,4740000,2457436
401,9540,1640000,2457436
401,115500,628500,2457436
401,36000,1528000,2457436
401,65690,793000,2457436
401,970,6210000,2457436
401,43090,371000,2457436
401,26180,1756000,2457436
401,58820,1375500,2457436
1832,49960,1278000,2457433
1832,14820,2776000,2457433
1832,34310,962500,2457433
1832,130960,385500,2457433
1832,49430,6026500,2457433
1832,14680,3138000,2457433
1832,8490,2614500,2457433
1832,2270,2577000,2457433
1832,6840,4774000,2457433
1832,49960,1272000,2457434
1832,14820,2872000,2457434
1832,34310,947500,2457434
1832,130960,381000,2457434
1832,49430,6179500,2457434
1832,14680,3132000,2457434
1832,8490,2593500,2457434
1832,2270,2577000,2457434
1832,6840,4840000,2457434
1832,14820,2836000,2457435
1832,49960,970500,2457435
1832,34310,972500,2457435
1832,130960,385500,2457435
1832,49430,6256000,2457435
1832,14680,3324000,2457435
1832,8490,2614500,2457435
1832,2270,2607000,2457435
1832,6840,5032500,2457435
1832,14820,2780000,2457436
1832,49960,927000,2457436
1832,34310,800000,2457436
1832,130960,361000,2457436
1832,49430,6256000,2457436
1832,14680,3282000,2457436
1832,8490,2527000,2457436
1832,2270,2580000,2457436
1832,6840,4955500,2457436
5395,3160,2255000,2457433
5395,35720,3619200,2457433
5395,208640,7738500,2457433
5395,52770,8204000,2457433
5395,52290,1912600,2457433
5395,52670,1695130,2457433
5395,3160,2355000,2457434
5395,35720,3599700,2457434
5395,208640,7758600,2457434
5395,52770,8596000,2457434
5395,52290,1949100,2457434
5395,52670,1730930,2457434
5395,3160,2440000,2457435
5395,35720,3677700,2457435
5395,208640,7859100,2457435
5395,52770,8442000,2457435
5395,52290,1985600,2457435
5395,52670,1766730,2457435
5395,3160,2430000,2457436
5395,35720,3591900,2457436
5395,208640,7899300,2457436
5395,52770,8274000,2457436
5395,52670,0,2457436
5395,52290,1989250,2457436
2513,15540,1562500,2457434
2513,15540,0,2457435
2513,5390,123000,2457435
2513,5390,122000,2457436
3332,122630,83243790,2457433
3332,122630,85504020,2457434
3332,122630,78811610,2457435
3332,122630,70845450,2457436
1125,54780,21983140,2457433
1125,25770,17989200,2457433
1125,54780,22193170,2457434
1125,25770,18778200,2457434
1125,54780,23488355,2457435
1125,25770,19014900,2457435
1125,54780,22753250,2457436
1125,25770,18304800,2457436
408,119500,874000,2457433
408,10280,1528000,2457434
408,119500,0,2457434
408,10280,0,2457435
408,2870,0,2457436
408,33790,0,2457436
1201,45060,0,2457434
1201,88800,0,2457434
1201,106520,0,2457434
1201,203690,0,2457434
1201,32820,0,2457434
1201,101330,0,2457434
1201,76080,0,2457434
1201,11080,0,2457434
1201,10820,0,2457434
1201,2880,0,2457434
1201,43200,0,2457434
1201,51360,0,2457434
1201,64090,0,2457434
1201,10280,0,2457434
1201,32580,0,2457434
1201,140910,0,2457434
1201,68150,0,2457434
1201,122690,0,2457434
1201,119500,0,2457434
1201,9730,0,2457434
1201,64520,0,2457434
1201,3010,0,2457434
1201,54220,0,2457434
1201,40350,0,2457434
1201,51170,0,2457434
1201,3200,0,2457434
1201,214180,0,2457434
1201,205500,0,2457434
1201,94840,0,2457435
1201,65560,0,2457435
1201,131390,0,2457435
1201,24660,0,2457435
1201,66130,0,2457435
1201,86200,0,2457435
1201,4540,0,2457435
1201,100700,0,2457435
1201,110570,0,2457435
1201,33340,0,2457435
1201,3090,0,2457435
1201,10280,0,2457435
1201,48770,0,2457435
1201,25620,0,2457435
1201,92600,0,2457435
1201,14940,0,2457435
1201,145270,0,2457435
1201,64520,0,2457435
1201,19550,0,2457435
1201,34940,0,2457435
1201,121440,0,2457435
1201,13810,0,2457435
1201,208710,0,2457435
1201,26040,0,2457435
1201,4105,0,2457435
1201,30000,0,2457436
1201,33180,0,2457436
1201,80440,0,2457436
1201,203690,0,2457436
1201,83650,0,2457436
1201,19570,0,2457436
1201,110570,0,2457436
1201,20710,0,2457436
1201,50760,0,2457436
1201,33790,0,2457436
1201,52670,0,2457436
1201,54180,0,2457436
1201,32580,0,2457436
1201,11200,0,2457436
1201,222800,0,2457436
1201,30720,0,2457436
1201,11810,0,2457436
1201,64520,0,2457436
1201,3010,0,2457436
1201,95300,0,2457436
1201,7340,0,2457436
1201,86390,0,2457436
1201,51170,0,2457436
1201,13810,3015870,2457436
1201,18880,0,2457436
1201,67630,0,2457436
1201,35460,0,2457436
1201,95190,0,2457436
1201,23440,0,2457436
4553,32790,8060420,2457433
4553,32790,8086310,2457434
4553,32790,8431510,2457435
4553,32790,8868300,2457436
5641,47810,840000,2457436
5641,270,95700,2457436
3105,6120,1470000,2457433
3105,65160,2178000,2457433
3105,2390,2113850,2457433
3105,39200,0,2457434
3105,6120,0,2457434
3105,222040,0,2457434
3105,88130,0,2457434
3105,65160,0,2457434
3105,2390,0,2457434
3105,47810,0,2457435
3105,39200,5154000,2457436
3105,47810,0,2457436
3105,115450,4824000,2457436
3105,78140,4282200,2457436
229,95660,1560000,2457433
229,182360,4987500,2457433
229,3560,2672700,2457433
229,41510,10813500,2457433
229,35900,8375250,2457433
229,36570,9480000,2457433
229,66570,2790000,2457433
229,95660,1596000,2457434
229,182360,4975000,2457434
229,3560,2733100,2457434
229,41510,10853550,2457434
229,35900,8541000,2457434
229,36570,9320000,2457434
229,66570,2885000,2457434
229,95660,1620000,2457435
229,182360,5050000,2457435
229,3560,2869000,2457435
229,41510,10893600,2457435
229,35900,8804250,2457435
229,36570,9700000,2457435
229,66570,2975000,2457435
229,95660,1620000,2457436
229,182360,4937500,2457436
229,3560,2891650,2457436
229,41510,10279500,2457436
229,35900,8580000,2457436
229,36570,9520000,2457436
229,66570,2980000,2457436
5274,5490,1065000,2457433
5274,66575,3283500,2457433
5274,4020,1250000,2457433
5274,51360,218250,2457433
5274,5490,1131000,2457434
5274,66575,3360500,2457434
5274,4020,1310000,2457434
5274,51360,228000,2457434
5274,5490,1155000,2457435
5274,66575,3476000,2457435
5274,4020,1327500,2457435
5274,51360,221500,2457435
5274,5490,1149000,2457436
5274,66575,3520000,2457436
5274,4020,1312500,2457436
5274,51360,217000,2457436
117,145995,2068000,2457433
117,117930,2009100,2457433
117,67920,1449690,2457433
117,85620,3468600,2457433
117,145995,2088000,2457434
117,128940,1905000,2457434
117,117930,0,2457434
117,20000,3157000,2457434
117,67920,1478340,2457434
117,85620,0,2457434
117,145995,2148000,2457435
117,128940,1911000,2457435
117,20000,3263600,2457435
117,67920,1505080,2457435
117,145995,2096000,2457436
117,128940,1821000,2457436
117,20000,3288200,2457436
117,67920,1501260,2457436
35,5490,5857500,2457433
35,36570,474000,2457433
35,66570,613800,2457433
35,36460,364500,2457433
35,5490,6220500,2457434
35,36570,466000,2457434
35,66570,634700,2457434
35,36460,372500,2457434
35,5490,6352500,2457435
35,36570,485000,2457435
35,66570,654500,2457435
35,36460,370000,2457435
35,5490,6319500,2457436
35,36570,476000,2457436
35,66570,655600,2457436
35,36460,376000,2457436
1014,50890,5700000,2457434
1014,49470,0,2457434
1014,114190,0,2457434
1014,50890,0,2457435
1014,30000,0,2457436
1014,51170,0,2457436
1014,34220,21850000,2457436
1163,40160,15692750,2457433
1163,64520,6799550,2457433
1163,65620,37375000,2457433
1163,6120,0,2457434
1163,40160,0,2457434
1163,49630,7725000,2457434
1163,123100,0,2457434
1163,84990,0,2457434
1163,64520,0,2457434
1163,65620,54816000,2457434
1163,50890,0,2457435
1163,49630,0,2457435
1163,64520,32392380,2457435
1163,65620,30400000,2457435
1163,93050,75000000,2457435
1163,90430,185377500,2457436
1163,64520,0,2457436
1163,65620,21970000,2457436
1163,93050,116291950,2457436
5928,37400,3210,2457436
5928,18260,29767500,2457436
5928,4710,552000,2457436
5928,1780,12443900,2457436
5928,149940,79090,2457436
5928,1390,69500,2457436
5928,166480,44811000,2457436
5928,66130,102800,2457436
5928,27830,12703860,2457436
5928,52710,176464000,2457436
5928,36460,37600,2457436
2098,68270,187100000,2457433
2098,68270,188222600,2457434
2098,68270,193648500,2457435
2098,68270,184854800,2457436
250,12630,9095000,2457433
250,11200,3153150,2457433
250,53110,5292000,2457433
250,3490,2922000,2457433
250,12630,9030800,2457434
250,11200,3299660,2457434
250,53110,5214000,2457434
250,3490,3036000,2457434
250,12630,9009400,2457435
250,11200,3363360,2457435
250,53110,5208000,2457435
250,3490,3024000,2457435
250,12630,7714900,2457436
250,11200,3369730,2457436
250,53110,4980000,2457436
250,3490,3036000,2457436
3341,78340,8320000,2457433
3341,14100,22353500,2457433
3341,63080,52882800,2457433
3341,4770,18528630,2457433
3341,53800,15675000,2457433
3341,78340,8512000,2457434
3341,14100,23835500,2457434
3341,63080,53785000,2457434
3341,4770,19240440,2457434
3341,53800,15950000,2457434
3341,78340,8544000,2457435
3341,14100,24020750,2457435
3341,63080,56144600,2457435
3341,4770,19348290,2457435
3341,53800,16087500,2457435
3341,78340,8665600,2457436
3341,14100,25194000,2457436
3341,4770,0,2457436
3341,63080,54409600,2457436
3341,53800,15867500,2457436
903,9270,1002000,2457433
903,93320,1695000,2457433
903,46110,1365000,2457433
903,24070,1800000,2457433
903,11320,2456000,2457433
903,720,3600000,2457433
903,13570,2905000,2457433
903,66575,1671600,2457433
903,680,1860000,2457433
903,7610,1564500,2457433
903,200880,2750000,2457433
903,1450,2536000,2457433
903,26180,2247200,2457433
903,9270,999000,2457434
903,93320,1700000,2457434
903,46110,1432500,2457434
903,24070,1814000,2457434
903,11320,2448000,2457434
903,720,3770000,2457434
903,13570,2905000,2457434
903,66575,1710800,2457434
903,680,1902000,2457434
903,7610,1617000,2457434
903,200880,2770000,2457434
903,1450,2540000,2457434
903,26180,2321400,2457434
903,9270,1038000,2457435
903,93320,1825000,2457435
903,46110,1440000,2457435
903,24070,1838000,2457435
903,11320,2532000,2457435
903,720,3810000,2457435
903,13570,2875000,2457435
903,66575,1769600,2457435
903,680,1926000,2457435
903,7610,1666000,2457435
903,200880,2860000,2457435
903,1450,2640000,2457435
903,26180,2379700,2457435
903,9270,1530000,2457436
903,98120,2275000,2457436
903,93320,2647500,2457436
903,46110,1893000,2457436
903,24070,2295000,2457436
903,11320,2492000,2457436
903,16800,2439500,2457436
903,720,3765000,2457436
903,13570,2895000,2457436
903,66575,1792000,2457436
903,680,2426250,2457436
903,7610,2137500,2457436
903,200880,3600000,2457436
903,1450,2588000,2457436
903,26180,3424200,2457436
3828,32640,919000,2457433
3828,55550,773000,2457433
3828,32640,933000,2457434
3828,55550,0,2457434
3828,105560,2094500,2457435
3828,32640,937000,2457435
3828,51910,0,2457435
3828,105560,0,2457436
3828,32640,964000,2457436
196,65420,388500,2457436
6055,35600,0,2457436
6055,215000,22404400,2457436
6055,1540,24374700,2457436
6055,31430,5082000,2457436
6055,92730,3895700,2457436
4143,3000,157000,2457433
4143,178920,234500,2457433
4143,3000,147750,2457434
4143,178920,232500,2457434
4143,3000,148250,2457435
4143,178920,235500,2457435
4143,3000,139500,2457436
4143,178920,237250,2457436
5021,68270,18400000,2457433
5021,95700,9222000,2457433
5021,68270,18510400,2457434
5021,95700,10057200,2457434
5021,68270,19044000,2457435
5021,95700,10788000,2457435
5021,68270,18179200,2457436
5021,95700,11356400,2457436
3980,68270,3000000,2457433
3980,36630,109585,2457433
3980,25560,353024,2457433
3980,68270,3018000,2457434
3980,36630,124230,2457434
3980,25560,357504,2457434
3980,68270,3519000,2457435
3980,36630,0,2457435
3980,11200,0,2457435
3980,49480,0,2457435
3980,25560,0,2457435
3980,68270,3359200,2457436
996,8770,11706600,2457433
996,34220,212500,2457433
996,97230,7404120,2457433
996,9240,7462000,2457433
996,8770,12064600,2457434
996,34220,215000,2457434
996,97230,7675290,2457434
996,9240,7462000,2457434
996,8770,11939300,2457435
996,34220,216500,2457435
996,97230,7734240,2457435
996,9240,7448000,2457435
996,8770,11670800,2457436
996,34220,218500,2457436
996,97230,7580970,2457436
996,9240,6986000,2457436
3151,1780,260400,2457434
3151,64520,59400,2457434
3151,1780,317000,2457435
3151,64520,55400,2457435
3151,68270,98800,2457436
3151,1780,367800,2457436
3151,64520,89400,2457436
1972,69260,5053000,2457433
1972,60280,2961000,2457433
1972,10120,9101750,2457433
1972,51910,2264000,2457433
1972,69260,5115000,2457434
1972,60280,2902200,2457434
1972,10120,9248750,2457434
1972,51910,2248000,2457434
1972,69260,5115000,2457435
1972,60280,2961000,2457435
1972,10120,9579500,2457435
1972,51910,2348000,2457435
1972,69260,5285500,2457436
1972,60280,2935800,2457436
1972,10120,9555000,2457436
1972,51910,2280000,2457436
3618,105560,340800,2457433
3618,138040,349500,2457433
3618,73240,138600,2457433
3618,20560,216000,2457433
3618,30,17060,2457433
3618,105560,355800,2457434
3618,138040,358500,2457434
3618,73240,140600,2457434
3618,20560,225000,2457434
3618,30,17620,2457434
3618,105560,354000,2457435
3618,138040,379500,2457435
3618,73240,139800,2457435
3618,20560,224500,2457435
3618,30,17380,2457435
3618,30,17640,2457436
3618,105560,375600,2457436
3618,138040,354000,2457436
3618,73240,0,2457436
3618,20560,222750,2457436
2176,68270,25000000,2457433
2176,1260,1760400,2457433
2176,52420,13223765,2457433
2176,7120,7225000,2457433
2176,66670,3179125,2457433
2176,48870,12240000,2457433
2176,74430,18154800,2457433
2176,68270,25150000,2457434
2176,1260,1833750,2457434
2176,52420,13299873,2457434
2176,7120,7181650,2457434
2176,66670,3266825,2457434
2176,48870,10977750,2457434
2176,74430,19743345,2457434
2176,68270,25875000,2457435
2176,1260,1841900,2457435
2176,52420,15982680,2457435
2176,7120,9491600,2457435
2176,66670,3266825,2457435
2176,48870,10977750,2457435
2176,74430,19818990,2457435
2176,68270,19760000,2457436
2176,1260,1744100,2457436
2176,52420,0,2457436
2176,7120,35813595,2457436
2176,66670,0,2457436
2176,48870,10346625,2457436
2176,74430,19440765,2457436
3000,23410,20075000,2457433
3000,7570,9800000,2457433
3000,2630,11440000,2457433
3000,73540,15597600,2457433
3000,31820,62325000,2457433
3000,63440,8032000,2457433
3000,149980,8080000,2457433
3000,25320,5760000,2457433
3000,53800,17100000,2457433
3000,52670,14205000,2457433
3000,23410,21037500,2457434
3000,7570,10120000,2457434
3000,2630,11840000,2457434
3000,73540,15714000,2457434
3000,31820,65250000,2457434
3000,63440,8288000,2457434
3000,149980,8280000,2457434
3000,25320,7480000,2457434
3000,53800,17980000,2457434
3000,52670,14505000,2457434
3000,23410,21175000,2457435
3000,7570,10300000,2457435
3000,2630,12120000,2457435
3000,73540,15737280,2457435
3000,31820,66375000,2457435
3000,63440,8320000,2457435
3000,25320,0,2457435
3000,149980,8560000,2457435
3000,53800,18135000,2457435
3000,66430,7672000,2457435
3000,52670,14805000,2457435
3000,23410,21560000,2457436
3000,7570,9780000,2457436
3000,2630,12080000,2457436
3000,73540,15551040,2457436
3000,31820,65250000,2457436
3000,63440,8096000,2457436
3000,149980,8080000,2457436
3000,53800,23657000,2457436
3000,66430,15573000,2457436
3000,52670,0,2457436
2281,45060,2218150,2457433
2281,4780,7326150,2457433
2281,45060,2368740,2457434
2281,4780,7558200,2457434
2281,45060,2380950,2457435
2281,4780,7624500,2457435
2281,45060,2344320,2457436
2281,4780,7624500,2457436
5788,41960,48977500,2457435
5788,92220,3012830,2457435
5788,41960,45760000,2457436
5788,92220,2997915,2457436
3608,5690,10520000,2457433
3608,41440,17660000,2457433
3608,79430,45533600,2457433
3608,41440,8830000,2457433
3608,79430,97760000,2457433
3608,28300,47850000,2457433
3608,53300,18760000,2457433
3608,5690,10760000,2457434
3608,41440,17820000,2457434
3608,79430,17852400,2457434
3608,41440,8910000,2457434
3608,79430,101790000,2457434
3608,28300,49050000,2457434
3608,53300,19600000,2457434
3608,5690,11280000,2457435
3608,79430,16020000,2457435
3608,41440,16884400,2457435
3608,41440,8840000,2457435
3608,79430,104130000,2457435
3608,28300,50100000,2457435
3608,37340,8775000,2457435
3608,53300,20200000,2457435
3608,5690,10720000,2457436
3608,79430,15520000,2457436
3608,41440,20229530,2457436
3608,41440,5465770,2457436
3608,79430,100880000,2457436
3608,28300,47550000,2457436
3608,37340,8370000,2457436
3608,53300,19640000,2457436
4332,99190,3975000,2457433
4332,85310,10675770,2457433
4332,123100,10452000,2457433
4332,99190,3969700,2457434
4332,85310,11201670,2457434
4332,123100,11034900,2457434
4332,99190,4091600,2457435
4332,85310,11464620,2457435
4332,123100,11135400,2457435
4332,99190,3869000,2457436
4332,85310,11201670,2457436
4332,123100,11115300,2457436
2356,60240,6874120,2457433
2356,96040,4006416,2457433
2356,47040,533000,2457433
2356,1360,2820000,2457433
2356,35620,4288030,2457433
2356,41140,254800,2457433
2356,41590,22562400,2457433
2356,89530,201000,2457433
2356,60240,6926480,2457434
2356,96040,4006416,2457434
2356,47040,550000,2457434
2356,1360,2914000,2457434
2356,35620,4250250,2457434
2356,41140,257920,2457434
2356,41590,24243520,2457434
2356,89530,220031,2457434
2356,60240,6784360,2457435
2356,96040,4006416,2457435
2356,47040,554000,2457435
2356,1360,3186600,2457435
2356,35620,4278585,2457435
2356,41140,269100,2457435
2356,41590,25721000,2457435
2356,89530,227850,2457435
2356,60240,6799320,2457436
2356,96040,4006416,2457436
2356,47040,557000,2457436
2356,1360,3125500,2457436
2356,35620,4410815,2457436
2356,41140,262600,2457436
2356,41590,24136080,2457436
2356,89530,233430,2457436
2708,221840,4085000,2457433
2708,36460,29160000,2457433
2708,221840,4123700,2457434
2708,36460,29800000,2457434
2708,221840,0,2457435
2708,36460,0,2457435
4651,173940,3070000,2457435
4651,173940,2970000,2457436
2263,220,4392000,2457433
2263,220,4500000,2457434
2263,220,0,2457435
2263,89590,4694400,2457435
2263,36420,4026480,2457436
2263,13810,0,2457436
2263,89590,0,2457436
1759,45390,976000,2457433
1759,45390,1000000,2457434
1759,71670,1005600,2457434
1759,45390,1028000,2457435
1759,71670,1032000,2457435
1759,45390,1032000,2457436
1759,71670,1026000,2457436
3429,10280,2099160,2457433
3429,68330,4080,2457433
3429,203690,8880960,2457433
3429,53110,1534680,2457433
3429,208710,8010800,2457433
3429,8600,2015,2457433
3429,10280,0,2457434
3429,150840,0,2457434
3429,65450,0,2457434
3429,68330,4360,2457434
3429,203690,9422540,2457434
3429,53110,0,2457434
3429,208710,0,2457434
3429,48870,0,2457434
3429,8040,0,2457434
3429,119500,8376920,2457434
3429,8600,2015,2457434
3429,3010,4338600,2457434
3429,10280,0,2457435
3429,68330,4560,2457435
3429,203690,0,2457435
3429,51170,13447140,2457435
3429,208710,0,2457435
3429,99830,6442740,2457435
3429,221610,0,2457435
3429,119500,0,2457435
3429,8600,2120,2457435
3429,3010,0,2457435
3429,12170,4240,2457435
3429,43200,595900,2457436
3429,68330,4580,2457436
3429,13810,0,2457436
3429,51170,0,2457436
3429,99830,0,2457436
3429,208710,0,2457436
3429,13000,0,2457436
3429,8600,2055,2457436
3429,52670,18236450,2457436
3429,12170,4080,2457436
5017,35720,928000,2457433
5017,35720,0,2457434
179,7070,4491000,2457433
179,5610,15846000,2457433
179,97950,14240000,2457433
179,128940,6310000,2457433
179,5740,25200000,2457433
179,5380,5480000,2457433
179,51910,5660000,2457433
179,890,2562625,2457433
179,35720,7238400,2457433
179,5930,31640000,2457433
179,27410,8056000,2457433
179,8770,3270000,2457433
179,1800,9460000,2457433
179,7070,4342500,2457434
179,5610,15817500,2457434
179,97950,14220000,2457434
179,128940,6350000,2457434
179,5740,25600000,2457434
179,5380,5580000,2457434
179,51910,5620000,2457434
179,890,2704555,2457434
179,35720,7199400,2457434
179,5930,32312000,2457434
179,27410,8268000,2457434
179,8770,3370000,2457434
179,1800,9200000,2457434
179,7070,4482000,2457435
179,5610,15789000,2457435
179,97950,14560000,2457435
179,128940,6370000,2457435
179,5740,26500000,2457435
179,5380,5640000,2457435
179,51910,5870000,2457435
179,890,2759750,2457435
179,35720,7355400,2457435
179,5930,32704000,2457435
179,27410,8718500,2457435
179,8770,3335000,2457435
179,1800,9210000,2457435
179,7070,4419000,2457436
179,5610,20560000,2457436
179,97950,14200000,2457436
179,128940,6070000,2457436
179,5740,25350000,2457436
179,5380,5880000,2457436
179,51910,5700000,2457436
179,890,2704555,2457436
179,35720,7183800,2457436
179,5930,33180000,2457436
179,27410,9275000,2457436
179,8770,3260000,2457436
179,1800,8840000,2457436
1770,23530,3728000,2457433
1770,30200,557000,2457433
1770,15750,550900,2457433
1770,96770,4791500,2457433
1770,61040,1401820,2457433
1770,4890,270000,2457433
1770,66570,669600,2457433
1770,3690,2530000,2457433
1770,34940,206250,2457433
1770,270,1390500,2457433
1770,67010,2383430,2457433
1770,69500,137640,2457433
1770,84370,6600000,2457433
1770,54040,311500,2457433
1770,4090,486000,2457433
1770,58850,1120000,2457433
1770,34230,554000,2457433
1770,86790,6370500,2457433
1770,37350,3553120,2457433
1770,130680,1768000,2457433
1770,14710,369660,2457433
1770,23530,3664000,2457434
1770,30200,563000,2457434
1770,15750,569100,2457434
1770,96770,4810000,2457434
1770,61040,1437520,2457434
1770,4890,270500,2457434
1770,66570,692400,2457434
1770,3690,2530000,2457434
1770,34940,210000,2457434
1770,270,1396500,2457434
1770,67010,2426530,2457434
1770,69500,139440,2457434
1770,84370,6648000,2457434
1770,54040,319000,2457434
1770,4090,502500,2457434
1770,58850,1168000,2457434
1770,34230,564000,2457434
1770,86790,6727000,2457434
1770,37350,3561500,2457434
1770,130680,1812200,2457434
1770,14710,373930,2457434
1770,23530,3720000,2457435
1770,30200,568000,2457435
1770,15750,571900,2457435
1770,96770,5069000,2457435
1770,61040,1475600,2457435
1770,4890,275000,2457435
1770,66570,714000,2457435
1770,3690,2580000,2457435
1770,34940,222500,2457435
1770,270,1417500,2457435
1770,67010,2465320,2457435
1770,69500,141480,2457435
1770,84370,6672000,2457435
1770,54040,322000,2457435
1770,4090,505000,2457435
1770,58850,1180000,2457435
1770,34230,582000,2457435
1770,86790,6773500,2457435
1770,37350,3712340,2457435
1770,130680,1861600,2457435
1770,14710,376980,2457435
1770,23530,3784000,2457436
1770,30200,570000,2457436
1770,15750,602000,2457436
1770,96770,5106000,2457436
1770,61040,1487500,2457436
1770,4890,280000,2457436
1770,66570,715200,2457436
1770,3690,2590000,2457436
1770,270,1435500,2457436
1770,34940,218000,2457436
1770,67010,2736890,2457436
1770,69500,141660,2457436
1770,84370,6624000,2457436
1770,54040,322000,2457436
1770,4090,515000,2457436
1770,58850,1158000,2457436
1770,34230,564000,2457436
1770,86790,7006000,2457436
1770,37350,3741670,2457436
1770,130680,1778400,2457436
1770,14710,374540,2457436
3379,68270,5600000,2457433
3379,68270,5633600,2457434
3379,11000,0,2457434
3379,44480,0,2457434
3379,68270,5796000,2457435
3379,44480,0,2457435
3379,68270,5631600,2457436
3379,5610,0,2457436
3379,44480,0,2457436
2671,1755,87450,2457433
2671,680,62000,2457433
2671,53280,267530,2457433
2671,86980,339680,2457433
2671,1755,87450,2457434
2671,680,63400,2457434
2671,53280,274970,2457434
2671,86980,333520,2457434
2671,1755,86240,2457435
2671,680,64200,2457435
2671,53280,273730,2457435
2671,86980,335720,2457435
2671,1755,85250,2457436
2671,680,64700,2457436
2671,53280,271560,2457436
2671,86980,315920,2457436
5373,5860,817500,2457433
5373,68270,10000000,2457433
5373,69080,955000,2457433
5373,65950,420000,2457433
5373,66130,1071390,2457433
5373,5860,862500,2457434
5373,68270,10060000,2457434
5373,69080,0,2457434
5373,65950,658500,2457434
5373,66130,1082040,2457434
5373,5690,0,2457435
5373,5860,877500,2457435
5373,68270,10350000,2457435
5373,65950,0,2457435
5373,66130,1139550,2457435
5373,5860,850000,2457436
5373,68270,11856000,2457436
5373,224060,1566000,2457436
5373,69080,1450400,2457436
5373,66130,1094820,2457436
4209,10820,12854160,2457433
4209,10820,12378960,2457434
4209,10820,0,2457435
5280,36260,10108440,2457433
5280,36260,10304340,2457434
5280,36260,10323930,2457435
5280,36260,10265160,2457436
3024,36630,1085000,2457433
3024,35890,1858000,2457433
3024,29780,10845000,2457433
3024,90350,2794500,2457433
3024,660,2735000,2457433
3024,33780,10850000,2457433
3024,9830,4510000,2457433
3024,36630,1230000,2457434
3024,35890,1966000,2457434
3024,29780,10995000,2457434
3024,90350,2862000,2457434
3024,660,2770000,2457434
3024,33780,10750000,2457434
3024,9830,4730000,2457434
3024,36630,1165000,2457435
3024,35890,2030000,2457435
3024,29780,11055000,2457435
3024,90350,2902500,2457435
3024,660,2890000,2457435
3024,33780,10900000,2457435
3024,9830,4830000,2457435
3024,36630,1115000,2457436
3024,35890,2040000,2457436
3024,29780,11040000,2457436
3024,90350,2821500,2457436
3024,660,3005000,2457436
3024,33780,10600000,2457436
3024,9830,4980000,2457436
864,19170,2216280,2457433
864,8370,9109800,2457433
864,58820,9982620,2457433
864,19170,2244110,2457434
864,8370,9122400,2457434
864,58820,10492485,2457434
864,19170,2302300,2457435
864,8370,9210600,2457435
864,58820,10841340,2457435
864,19170,2251700,2457436
864,8370,9172800,2457436
864,58820,10546155,2457436
2551,100700,2697240,2457433
2551,100700,1451950,2457434
2551,2680,1354080,2457434
2551,100700,0,2457435
2551,2680,1377000,2457435
2551,2680,1382100,2457436
2551,117930,1644230,2457436
547,1260,324000,2457433
547,40,12155,2457433
547,720,972000,2457433
547,1260,0,2457434
547,40,12595,2457434
547,720,1017900,2457434
547,40,12815,2457435
547,720,1028700,2457435
547,40,12485,2457436
547,720,1355400,2457436
3145,30530,99100,2457433
3145,90850,101000,2457433
3145,152330,110250,2457433
3145,51170,100080,2457433
3145,52330,107500,2457433
3145,222980,105000,2457433
3145,68270,100600,2457434
3145,30530,107000,2457434
3145,40,68700,2457434
3145,51170,0,2457434
3145,90850,103000,2457434
3145,152330,112700,2457434
3145,52330,109000,2457434
3145,53110,43450,2457434
3145,11720,77860,2457434
3145,83660,38520,2457434
3145,222980,0,2457434
3145,68270,0,2457435
3145,30200,113600,2457435
3145,30530,0,2457435
3145,36930,74700,2457435
3145,152330,0,2457435
3145,90850,0,2457435
3145,83660,0,2457435
3145,11720,0,2457435
3145,192820,278000,2457435
3145,40,0,2457435
3145,51170,0,2457435
3145,53110,43400,2457435
3145,52330,108000,2457435
3145,89030,87480,2457435
3145,30200,0,2457436
3145,36930,0,2457436
3145,52330,0,2457436
3145,53110,0,2457436
3145,89030,0,2457436
3145,200670,105600,2457436
3145,192820,625000,2457436
4060,13120,85600,2457433
4060,170030,914820,2457433
4060,120030,59700,2457433
4060,44060,120600,2457433
4060,56360,187200,2457433
4060,33560,79800,2457433
4060,112610,778500,2457433
4060,93920,83200,2457433
4060,13570,116200,2457433
4060,79650,114000,2457433
4060,121440,132660,2457433
4060,53610,84260,2457433
4060,19540,92560,2457433
4060,41520,79500,2457433
4060,11210,100000,2457433
4060,13120,85400,2457434
4060,170030,990660,2457434
4060,120030,60100,2457434
4060,44060,123300,2457434
4060,56360,194025,2457434
4060,33560,81200,2457434
4060,112610,792000,2457434
4060,93920,86800,2457434
4060,13570,116200,2457434
4060,79650,116500,2457434
